Cod Venda;NFe;NFCe;Data Venda;Data Recebimento;Nome Cliente; Valor Venda ; Valor Recebido ; Vr. Desconto ; Tx Serviço ;Operação;Tipo Operação;Caixa;Vendedor;Operador;Data Cancelamento;Operador Cancelamento;Operador Desconto;Operador Desc Repique;NRC;Comandas;Série NFCE;Série NFE;Integração;Observação;CO_CLIENTE;Atendente;IC_REVENDA
1721101;;;20/04/2023 17:29;20/04/2023 17:38;; R$ 16,00 ; R$ 16,00 ; R$ -   ; R$ 1,60 ;8;LOCA;76601;ERICK;CAIXA;;;;;;;;;;;;4101;
1721001;;;20/04/2023 17:01;20/04/2023 17:37;; R$ 41,00 ; R$ 41,00 ; R$ -   ; R$ 4,10 ;7;LOCA;76601;DAVID;CAIXA;;;;;;;;;;;;3801;
1720901;;13856;19/04/2023 18:57;19/04/2023 22:58;; R$ 26,00 ; R$ 17,40 ; R$ 8,60 ; R$ 2,60 ;12;LOCA;76501;ERICK;CAIXA;;;;;;;1;;;;;4101;
1720801;;13855;19/04/2023 19:08;19/04/2023 22:54;; R$ 93,00 ; R$ 93,00 ; R$ -   ; R$ 8,30 ;163;LOCA;76501;ERICK;CAIXA;;;;;;;1;;;;;4101;
1720701;;13854;19/04/2023 19:08;19/04/2023 22:53;; R$ 113,00 ; R$ 113,00 ; R$ -   ; R$ 10,30 ;168;LOCA;76501;ERICK;CAIXA;;;;;;;1;;;;;4101;
1720601;;13853;19/04/2023 22:11;19/04/2023 22:52;; R$ 19,90 ; R$ 19,90 ; R$ -   ; R$ 0,10 ;16;LOCA;76501;EMERSON;CAIXA;;;;;;;1;;;;;501;
1720501;;13852;19/04/2023 19:29;19/04/2023 22:50;; R$ 128,50 ; R$ 128,50 ; R$ -   ; R$ 12,85 ;6;LOCA;76501;EMERSON;CAIXA;;;;;;;1;;;;;501;
1720401;;13851;19/04/2023 20:51;19/04/2023 22:48;; R$ 72,00 ; R$ 72,00 ; R$ -   ; R$ 7,20 ;15;LOCA;76501;EMERSON;CAIXA;;;;;;;1;;;;;501;
1720301;;13850;19/04/2023 19:42;19/04/2023 22:47;; R$ 1.100,00 ; R$ 1.100,00 ; R$ -   ; R$ 109,00 ;18;LOCA;76501;EMERSON;CAIXA;;;;;;;1;;;;;501;
1720201;;13849;19/04/2023 19:02;19/04/2023 22:46;; R$ 64,00 ; R$ 64,00 ; R$ -   ; R$ 5,40 ;164;LOCA;76501;ERICK;CAIXA;;;;;;;1;;;;;4101;
1720101;;13848;19/04/2023 19:11;19/04/2023 22:46;; R$ 59,00 ; R$ 59,00 ; R$ -   ; R$ 4,90 ;175;LOCA;76501;ERICK;CAIXA;;;;;;;1;;;;;4101;
1720001;;13847;19/04/2023 19:01;19/04/2023 22:45;; R$ 58,00 ; R$ 58,00 ; R$ -   ; R$ 4,80 ;165;LOCA;76501;ERICK;CAIXA;;;;;;;1;;;;;4101;
1719901;;13846;19/04/2023 19:08;19/04/2023 22:45;; R$ 82,01 ; R$ 82,01 ; R$ -   ; R$ 8,20 ;162;LOCA;76501;ERICK;CAIXA;;;;;;;1;;;;;4101;
1719801;;13845;19/04/2023 19:34;19/04/2023 20:28;; R$ 42,00 ; R$ 42,00 ; R$ -   ; R$ 4,20 ;9;LOCA;76501;ERICK;CAIXA;;;;;;;1;;;;;4101;
1719701;;13844;19/04/2023 17:53;19/04/2023 20:25;; R$ 108,50 ; R$ 108,50 ; R$ -   ; R$ 8,85 ;19;LOCA;76501;EMERSON;CAIXA;;;;;;;1;;;;;501;
1719601;;;19/04/2023 18:39;19/04/2023 20:21;; R$ 336,80 ; R$ 336,80 ; R$ -   ; R$ 33,68 ;18;LOCA;76501;EMERSON;CAIXA;;;;;;;;;;;;501;
1719501;;;19/04/2023 19:28;19/04/2023 20:09;; R$ 283,00 ; R$ 283,00 ; R$ -   ; R$ 28,30 ;15;LOCA;76501;ERICK;CAIXA;;;;;;;;;;;;4101;
1719401;;13843;19/04/2023 17:19;19/04/2023 20:07;; R$ 26,00 ; R$ 26,00 ; R$ -   ; R$ 2,60 ;2;LOCA;76501;EMERSON;CAIXA;;;;;;;1;;;;;501;
1719301;;;18/04/2023 19:06;18/04/2023 22:07;; R$ 491,00 ; R$ 491,00 ; R$ -   ; R$ 31,50 ;1;LOCA;76401;ERICK;CAIXA;;;;;;;;;;;;4101;
1719201;;;18/04/2023 19:06;18/04/2023 21:48;; R$ 76,00 ; R$ 76,00 ; R$ -   ; R$ 5,60 ;2;LOCA;76401;EMERSON;CAIXA;;;;;;;;;;;;501;
1719101;;;18/04/2023 19:06;18/04/2023 21:41;; R$ 254,00 ; R$ 254,00 ; R$ -   ; R$ 20,40 ;2;LOCA;76401;ERICK;CAIXA;;;;;;;;;;;;4101;
1719001;;;18/04/2023 19:06;18/04/2023 21:41;; R$ 86,00 ; R$ 86,00 ; R$ -   ; R$ 6,60 ;3;LOCA;76401;EMERSON;CAIXA;;;;;;;;;;;;501;
1718901;;;18/04/2023 17:54;18/04/2023 21:38;; R$ 251,00 ; R$ 251,00 ; R$ -   ; R$ 20,00 ;71;LOCA;76401;ERICK;CAIXA;;;;;;;;;;;;4101;
1718801;;;18/04/2023 19:06;18/04/2023 20:35;; R$ 51,00 ; R$ 51,00 ; R$ -   ; R$ 5,10 ;2;LOCA;76401;EMERSON;CAIXA;;;;;;;;;;;;501;
1718701;;;18/04/2023 17:49;18/04/2023 20:19;; R$ 34,00 ; R$ 34,00 ; R$ -   ; R$ 1,00 ;99;LOCA;76401;EMERSON;CAIXA;;;;;;;;;;;;501;
1718601;;;18/04/2023 18:03;18/04/2023 20:17;; R$ 74,00 ; R$ 74,00 ; R$ -   ; R$ 6,40 ;173;LOCA;76401;EMERSON;CAIXA;;;;;;;;;;;;501;
1718501;;;18/04/2023 17:40;18/04/2023 20:17;; R$ 73,00 ; R$ 73,00 ; R$ -   ; R$ 6,30 ;130;LOCA;76401;EMERSON;CAIXA;;;;;;;;;;;;501;
1718401;;;18/04/2023 17:01;18/04/2023 20:16;; R$ 325,90 ; R$ 325,90 ; R$ -   ; R$ 31,59 ;57;LOCA;76401;EMERSON;CAIXA;;;;;;;;;;;;501;
1718301;;;18/04/2023 17:41;18/04/2023 19:50;; R$ 34,00 ; R$ 34,00 ; R$ -   ; R$ 2,40 ;97;LOCA;76401;EMERSON;CAIXA;;;;;;;;;;;;501;
1718201;;;18/04/2023 18:00;18/04/2023 19:50;; R$ 78,00 ; R$ 78,00 ; R$ -   ; R$ 6,80 ;151;LOCA;76401;EMERSON;CAIXA;;;;;;;;;;;;501;
1718101;;;18/04/2023 18:03;18/04/2023 19:50;; R$ 49,00 ; R$ 49,00 ; R$ -   ; R$ 3,90 ;159;LOCA;76401;EMERSON;CAIXA;;;;;;;;;;;;501;
1718001;;;18/04/2023 18:02;18/04/2023 19:50;; R$ 52,00 ; R$ 52,00 ; R$ -   ; R$ 4,20 ;171;LOCA;76401;EMERSON;CAIXA;;;;;;;;;;;;501;
1717901;;;18/04/2023 19:36;18/04/2023 19:48;; R$ 10,00 ; R$ 10,00 ; R$ -   ; R$ -   ;94;LOCA;76401;EMERSON;CAIXA;;;;;;;;;;;;501;
1717801;;;18/04/2023 18:07;18/04/2023 19:48;; R$ 52,00 ; R$ 52,00 ; R$ -   ; R$ 4,20 ;95;LOCA;76401;EMERSON;CAIXA;;;;;;;;;;;;501;
1717701;;;18/04/2023 17:49;18/04/2023 19:48;; R$ 59,00 ; R$ 59,00 ; R$ -   ; R$ 4,90 ;89;LOCA;76401;EMERSON;CAIXA;;;;;;;;;;;;501;
1717601;;;18/04/2023 17:41;18/04/2023 19:48;; R$ 59,00 ; R$ 59,00 ; R$ -   ; R$ 4,90 ;54;LOCA;76401;EMERSON;CAIXA;;;;;;;;;;;;501;
1717501;;;18/04/2023 18:33;18/04/2023 19:48;; R$ 56,00 ; R$ 56,00 ; R$ -   ; R$ 4,60 ;178;LOCA;76401;EMERSON;CAIXA;;;;;;;;;;;;501;
1717401;;;18/04/2023 18:11;18/04/2023 19:47;; R$ 178,00 ; R$ 178,00 ; R$ -   ; R$ 16,80 ;6;LOCA;76401;ERICK;CAIXA;;;;;;;;;;;;4101;
1717301;;;18/04/2023 17:43;18/04/2023 19:47;; R$ 39,00 ; R$ 39,00 ; R$ -   ; R$ 2,90 ;175;LOCA;76401;EMERSON;CAIXA;;;;;;;;;;;;501;
1717201;;;18/04/2023 17:52;18/04/2023 19:47;; R$ 73,00 ; R$ 73,00 ; R$ -   ; R$ 6,30 ;157;LOCA;76401;EMERSON;CAIXA;;;;;;;;;;;;501;
1717101;;;18/04/2023 18:34;18/04/2023 19:45;; R$ 52,00 ; R$ 52,00 ; R$ -   ; R$ 4,20 ;154;LOCA;76401;EMERSON;CAIXA;;;;;;;;;;;;501;
1717001;;;18/04/2023 17:56;18/04/2023 19:19;; R$ 52,00 ; R$ 52,00 ; R$ -   ; R$ 4,20 ;53;LOCA;76401;EMERSON;CAIXA;;;;;;;;;;;;501;
1716901;;13842;17/04/2023 20:22;17/04/2023 23:45;; R$ 124,00 ; R$ 124,00 ; R$ -   ; R$ 11,40 ;19;LOCA;76301;ERICK;CAIXA;;;;;;;1;;;;;4101;
1716801;;13841;17/04/2023 20:41;17/04/2023 23:44;; R$ 59,00 ; R$ 59,00 ; R$ -   ; R$ 5,90 ;320;LOCA;76301;DAVID;CAIXA;;;;;;;1;;;;;3801;
1716701;;13840;17/04/2023 21:49;17/04/2023 23:44;; R$ 182,00 ; R$ 182,00 ; R$ -   ; R$ 18,00 ;204;LOCA;76301;ERICK;CAIXA;;;;;;;1;;;;;4101;
1716601;;13839;17/04/2023 20:23;17/04/2023 23:23;; R$ 88,00 ; R$ 88,00 ; R$ -   ; R$ 1,00 ;311;LOCA;76301;EMERSON;CAIXA;;;;;;;1;;;;;501;
1716501;;13838;17/04/2023 20:34;17/04/2023 23:17;; R$ 57,00 ; R$ 51,00 ; R$ 6,00 ; R$ 5,70 ;316;LOCA;76301;ERICK;CAIXA;;;;;;;1;;;;;4101;
1716401;;13837;17/04/2023 21:57;17/04/2023 23:16;; R$ 12,00 ; R$ 12,00 ; R$ -   ; R$ 1,20 ;203;LOCA;76301;ERICK;CAIXA;;;;;;;1;;;;;4101;
1716301;;13836;17/04/2023 21:29;17/04/2023 23:15;; R$ 99,00 ; R$ 99,00 ; R$ -   ; R$ 9,80 ;25;LOCA;76301;EMERSON;CAIXA;;;;;;;1;;;;;501;
1716201;;13835;17/04/2023 21:50;17/04/2023 22:53;; R$ 49,00 ; R$ 49,00 ; R$ -   ; R$ 3,90 ;205;LOCA;76301;DAVID;CAIXA;;;;;;;1;;;;;3801;
1716101;;13834;17/04/2023 20:40;17/04/2023 22:46;; R$ 41,00 ; R$ 41,00 ; R$ -   ; R$ 4,10 ;298;LOCA;76301;EMERSON;CAIXA;;;;;;;1;;;;;501;
1716001;;13833;17/04/2023 20:41;17/04/2023 22:45;; R$ 30,00 ; R$ 30,00 ; R$ -   ; R$ 3,00 ;315;LOCA;76301;ERICK;CAIXA;;;;;;;1;;;;;4101;
1715901;;13832;17/04/2023 21:54;17/04/2023 22:45;; R$ 60,00 ; R$ 60,00 ; R$ -   ; R$ 6,00 ;206;LOCA;76301;DAVID;CAIXA;;;;;;;1;;;;;3801;
1715801;;13831;17/04/2023 20:38;17/04/2023 22:45;; R$ 38,00 ; R$ 38,00 ; R$ -   ; R$ 2,80 ;301;LOCA;76301;EMERSON;CAIXA;;;;;;;1;;;;;501;
1715701;;13830;17/04/2023 19:22;17/04/2023 22:44;; R$ 63,00 ; R$ 63,00 ; R$ -   ; R$ 5,30 ;277;LOCA;76301;DAVID;CAIXA;;;;;;;1;;;;;3801;
1715601;;13829;17/04/2023 19:43;17/04/2023 22:44;; R$ 52,00 ; R$ 52,00 ; R$ -   ; R$ 4,20 ;293;LOCA;76301;DAVID;CAIXA;;;;;;;1;;;;;3801;
1715501;;13828;17/04/2023 20:24;17/04/2023 22:43;; R$ 70,00 ; R$ 70,00 ; R$ -   ; R$ 6,00 ;313;LOCA;76301;DAVID;CAIXA;;;;;;;1;;;;;3801;
1715401;;13827;17/04/2023 19:22;17/04/2023 22:42;; R$ 95,00 ; R$ 95,00 ; R$ -   ; R$ 9,50 ;291;LOCA;76301;ERICK;CAIXA;;;;;;;1;;;;;4101;
1715301;;13826;17/04/2023 20:02;17/04/2023 22:41;; R$ 49,00 ; R$ 49,00 ; R$ -   ; R$ 3,90 ;297;LOCA;76301;ERICK;CAIXA;;;;;;;1;;;;;4101;
1715201;;13825;17/04/2023 20:33;17/04/2023 22:08;; R$ 56,00 ; R$ 56,00 ; R$ -   ; R$ 4,60 ;303;LOCA;76301;EMERSON;CAIXA;;;;;;;1;;;;;501;
1715101;;13824;17/04/2023 20:03;17/04/2023 22:07;; R$ 134,00 ; R$ 134,00 ; R$ -   ; R$ 11,40 ;145;LOCA;76301;DAVID;CAIXA;;;;;;;1;;;;;3801;
1715001;;13823;17/04/2023 20:28;17/04/2023 22:04;; R$ 81,00 ; R$ 81,00 ; R$ -   ; R$ 7,10 ;314;LOCA;76301;DAVID;CAIXA;;;;;;;1;;;;;3801;
1714901;;13822;17/04/2023 20:39;17/04/2023 22:03;; R$ 53,00 ; R$ 53,00 ; R$ -   ; R$ 4,30 ;317;LOCA;76301;EMERSON;CAIXA;;;;;;;1;;;;;501;
1714801;;13821;17/04/2023 19:12;17/04/2023 22:03;; R$ 79,00 ; R$ 79,00 ; R$ -   ; R$ 6,90 ;146;LOCA;76301;DAVID;CAIXA;;;;;;;1;;;;;3801;
1714701;;13820;17/04/2023 19:46;17/04/2023 22:02;; R$ 72,00 ; R$ 72,00 ; R$ -   ; R$ 6,20 ;296;LOCA;76301;DAVID;CAIXA;;;;;;;1;;;;;3801;
1714601;;13819;17/04/2023 19:46;17/04/2023 22:01;; R$ 100,00 ; R$ 100,00 ; R$ -   ; R$ -   ;294;LOCA;76301;DAVID;CAIXA;;;;;;;1;;;;;3801;
1714501;;13818;17/04/2023 19:54;17/04/2023 22:00;; R$ 76,00 ; R$ 76,00 ; R$ -   ; R$ 6,60 ;304;LOCA;76301;DAVID;CAIXA;;;;;;;1;;;;;3801;
1714401;;13817;17/04/2023 19:14;17/04/2023 21:59;; R$ 47,00 ; R$ 47,00 ; R$ -   ; R$ 3,70 ;147;LOCA;76301;DAVID;CAIXA;;;;;;;1;;;;;3801;
1714301;;13816;17/04/2023 19:17;17/04/2023 21:59;; R$ 47,00 ; R$ 47,00 ; R$ -   ; R$ 3,70 ;148;LOCA;76301;DAVID;CAIXA;;;;;;;1;;;;;3801;
1714201;;13815;17/04/2023 19:09;17/04/2023 21:58;; R$ 79,00 ; R$ 79,00 ; R$ -   ; R$ 7,90 ;149;LOCA;76301;DAVID;CAIXA;;;;;;;1;;;;;3801;
1714101;;13814;17/04/2023 20:03;17/04/2023 21:57;; R$ 73,00 ; R$ 73,00 ; R$ -   ; R$ 6,30 ;275;LOCA;76301;EMERSON;CAIXA;;;;;;;1;;;;;501;
1714001;;13813;17/04/2023 20:21;17/04/2023 21:57;; R$ 55,00 ; R$ 55,00 ; R$ -   ; R$ 4,50 ;305;LOCA;76301;DAVID;CAIXA;;;;;;;1;;;;;3801;
1713901;;13812;17/04/2023 16:36;17/04/2023 20:15;; R$ 230,00 ; R$ 230,00 ; R$ -   ; R$ 23,00 ;5;LOCA;76301;ERICK;CAIXA;;;;;;;1;;;;;4101;
1713801;;13811;15/04/2023 23:27;16/04/2023 01:14;; R$ 60,00 ; R$ 60,00 ; R$ -   ; R$ 6,00 ;144;LOCA;76201;DAVID;RAFAEL;;;;;;;1;;;;;3801;
